"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $3206.72661034761/ETH","TxnFee(ETH)","TxnFee(USD)","Historical $Price/ETH","Status","ErrCode","Method"
"0x3d63cb1afc42aba9c699fc525fbe901d6a2eb3eb5d9eae8c03a3f75468b9a390","12924464","1712638275","2024-04-09 04:51:15","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.068","218.057409503638","0.000004864198608209","0.0155981551149596","3504.83","","","Execute",""
"0x03b100d0c2b9e2487375ef8473d4c590dc205cab6ea6fc8aa447a812bf5a4903","13056358","1712902063","2024-04-12 06:07:43","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.0005","1.6033633051738","0.000009989314542878","0.0320330007637793","3239.12","","","Execute",""
"0x8dc16a797c89ac96c904ec683f73f5e001f3fb28db4def55620c043e4502b3a7","13056394","1712902135","2024-04-12 06:08:55","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.001","3.20672661034761","0.000009097907965915","0.0291745035727931","3239.12","","","Execute",""
"0x788d97e0a37c5738a54a660c77e0aef1c94cd41a6b9df620a6203255c98edd69","13056415","1712902177","2024-04-12 06:09:37","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3b1228c3ede7e0898d57054cd9b8f812d24315c1","","0","0","0","0.000002432369045985","0.00779994254594593","3239.12","","","Approve",""
"0x0ed56f5941f9eeb483b9578f3a740138f5fb77b8c7a34cf2baa10fa352d1b0c4","13056415","1712902177","2024-04-12 06:09:37","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.000010316238707898","0.0330813571833146","3239.12","","","Execute",""
"0xecd63e47d095e5a28419f5beaaec121f9868c5d981ad5db6e7e711df23590ada","13069085","1712927517","2024-04-12 13:11:57","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.003","9.62017983104283","0.000034273917009288","0.109907081714529","3239.12","","","Execute",""
"0x88698d5017fae40d7adf14e90243d55615b10cfe9b8ee9d478d38840529055a2","13069098","1712927543","2024-04-12 13:12:23","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.000029805050418992","0.0955766483013338","3239.12","","","Execute",""
"0xd997a90d23314e316f4819384cd2a611b71b7e9e51a835f1f9c617f4bc572be3","13071511","1712932369","2024-04-12 14:32:49","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.006","19.2403596620857","0.000031029714515779","0.099503811249238","3239.12","Error(0)","execution reverted","Execute",""
"0x1d7308fbde1d100a6b9dbf6ea6276ffb26f368d4abdf7af3f094d691f83810a4","13071528","1712932403","2024-04-12 14:33:23","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.006","19.2403596620857","0.00002921010904773","0.0936688339745113","3239.12","Error(0)","execution reverted","Execute",""
"0xa04b2606b9f592c66bf16f372c6d77dc0dbfacf6a88ce58be60e6e82bf1af0a3","13071567","1712932481","2024-04-12 14:34:41","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.006","19.2403596620857","0.00003110121910725","0.0997331069254701","3239.12","Error(0)","execution reverted","Execute",""
"0x7ef6524f670be02b5381fba0631071ce8572028f01065d76847cc79d03b48b80","13071579","1712932505","2024-04-12 14:35:05","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.006","19.2403596620857","0.000031639653608513","0.101459719168599","3239.12","","","Execute",""
"0xd63fd1cc5baef844d21f6f1bb7c6ed6b63b4edcd567b9cfdf6dd4cb6808cdac5","13074298","1712937943","2024-04-12 16:05:43","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.036","115.442157972514","0.000032826602788691","0.105265940689806","3239.12","Error(0)","execution reverted","Execute",""
"0x263a1e7573430cfaa79bfe5863669731fa221aae775061772080ce3041929422","13074316","1712937979","2024-04-12 16:06:19","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.036","115.442157972514","0.000042422240573675","0.136036527718172","3239.12","","","Execute",""
"0x6035657df221c2d278b4ccf652921a2092098f0f51f8f704d37c3357ccccf734","13077611","1712944569","2024-04-12 17:56:09","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.0751","240.825168437106","0.000097947933368413","0.314092244361045","3239.12","","","Execute",""
"0x25f3d35024fb03a75e9f2f5836957c9a2d19d91867968a07c5bd5866036f404b","13084398","1712958143","2024-04-12 21:42:23","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.0468","150.074805364268","0.000005303131432508","0.0170056926827942","3239.12","","","Execute",""
"0x474f15a1e32a3182542c16198d6a5e1912cbe82ebaf2c2b435b284e1e0863781","13084636","1712958619","2024-04-12 21:50:19","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.047","150.716150686338","0.000007002086061086","0.0224537757000286","3239.12","","","Execute",""
"0xfe1ba470cc9e65a148c9ea0f92bef247041ac27e73abdfed5a57d9a3f0fd7aa9","13091636","1712972619","2024-04-13 01:43:39","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.000004585314086023","0.0147038486964517","3011.51","","","Execute",""
"0xc463045db736286a362acc21def808a0a097f92e0a87f0d0b001e88acb56659f","13094167","1712977681","2024-04-13 03:08:01","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.047","150.716150686338","0.000005319056546673","0.01705676017016","3011.51","","","Execute",""
"0x4937161650fdcbd3c613c503ab1a7f058d3d1ccd53f1688c9ab462b52819e135","13099431","1712988209","2024-04-13 06:03:29","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.047","150.716150686338","0.000003362735551244","0.0107833735757361","3011.51","Error(0)","execution reverted","Execute",""
"0xd1bc3292a582dc86772cbf9e545e4bf41910491ed2eacfa9da6d3e5b9684e04c","13099494","1712988335","2024-04-13 06:05:35","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.0465","149.112787381164","0.000003169065363388","0.0101623262307072","3011.51","","","Execute",""
"0xd052a2dfa32005fa97a9db9234c5e66e11a748cc613231ed85f7ec94491fbfa8","13123490","1713036327","2024-04-13 19:25:27","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.002","6.41345322069522","0.000010982604345684","0.0352182096062242","3011.51","","","Execute",""
"0x1cfe354d022dec1c36d049bb07d90966e6aeb7caadd7a40edb46d54c64641a69","13123549","1713036445","2024-04-13 19:27:25","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.0295","94.5984350052545","0.000014258634840737","0.0457235437710209","3011.51","","","Execute",""
"0x91dc52ffcdd4e428aee60cced9a096c1763b06094b595c42d239baef8327bf90","13124442","1713038231","2024-04-13 19:57:11","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.0215","68.9446221224736","0.000015841134336033","0.0507981870134482","3011.51","","","Execute",""
"0xe4736fd0b96022c2b94928fe88ec4031987bb263e31dff8b0ed4a726f9e357c4","13133423","1713056193","2024-04-14 00:56:33","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x6451d42ad90930c9df7f746e17f05dad9c891f6b","","0","0","0","0.000002373336081196","0.00761063996686933","3158.26","","","Approve",""
"0xa822a21616cd6267e012ad2775411ca9c64c4d16b152861014a38a7b5dfe9819","13133424","1713056195","2024-04-14 00:56:35","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.00000938609647361","0.030098645329215","3158.26","","","Execute",""
"0x3dcc7cf5dea177ccbe75d6f6f57700ce81663e0a1b5d7475da170fa623bff381","13138225","1713065797","2024-04-14 03:36:37","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.00000298856212744","0.00958350170073891","3158.26","","","Execute",""
"0x6fc457030efa09064a161bf1d7469fe8f9e6334088913576bc5ddd2f37ad2903","13157391","1713104129","2024-04-14 14:15:29","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.000023406658553365","0.075058754842396","3158.26","","","Execute",""
"0x3399b60c8f85f1ef74e95b2015ab0a9de54c102ee8fd28277fcd15f866277fe2","13158779","1713106905","2024-04-14 15:01:45","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.000045220217827169","0.145008875832098","3158.26","","","Execute",""
"0xa497726098dec4eacf22aa21267ec82642dea7284d6d7e8a91d07f79de41a0b7","13165587","1713120521","2024-04-14 18:48:41","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.0165","52.9109890707356","0.000015449081796463","0.0495409817021548","3158.26","","","Execute",""
"0xb40fcd308a2b60682375e2db97d3602f428fa731bb8e2153516f1eefedb53a6f","13166096","1713121539","2024-04-14 19:05:39","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.05","160.336330517381","0.000014997585912844","0.0480931578376913","3158.26","Error(0)","execution reverted","Execute",""
"0x28179c8775760f3b1ad78949eca494eb85465c4f667ed2c6f02d3d91340d5f86","13166107","1713121561","2024-04-14 19:06:01","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.05","160.336330517381","0.000014229765233688","0.0456309668338666","3158.26","","","Execute",""
"0x836a177dfce731b79af123e4d9ba320b12ca590e2f92599581c0bf215c03661d","13167013","1713123373","2024-04-14 19:36:13","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.000019859362595504","0.0636835464995447","3158.26","Error(0)","execution reverted","Execute",""
"0xbf68ea87a166fc524058c2896b0f7069dc89b25f816a1825065345eb2d7e9f0d","13167028","1713123403","2024-04-14 19:36:43","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.000013344456013421","0.0427920221988503","3158.26","","","Execute",""
"0x00761fc65a79820ead7d8d2eb1d55a0f36b9e78ce51ac1fdbb95d373aafa3555","13167066","1713123479","2024-04-14 19:37:59","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.057","182.783416789814","0.000013083869782947","0.0419563933992992","3158.26","","","Execute",""
"0x968ac91dc9c1402a7fe786a26de62c8935e3230b295bb696efdbcc4a2148ad06","13171823","1713132993","2024-04-14 22:16:33","0x14270e982a655abf7927ab4ffc11142ddecda25d","0xc36f19bccd51e3f1163eff07b5edf9d2850acec4","","0","0","0","0.000001624161205578","0.00520824095742123","3158.26","","","Approve",""
"0x13b941f01bbe49a2cc68b09c6dab184faa0bd625b17166e7b52a52f42a153772","13171823","1713132993","2024-04-14 22:16:33","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.000006659043287394","0.021353731309143","3158.26","","","Execute",""
"0xd05f8a334e0d76381c570b76f39dd914cf50ab5f0a02cbf8de6b972952463f26","13179542","1713148431","2024-04-15 02:33:51","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.01","32.0672661034761","0.000003432795257169","0.0110080358990389","3103.00","","","Execute",""
"0x4b2a796681730d2bee896d9a6bf0114b34c0bab342dd5a80a9d25e43ff3d571d","13179650","1713148647","2024-04-15 02:37:27","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.032","102.615251531124","0.000003046651129884","0.00976977725064464","3103.00","","","Execute",""
"0x75f70899cf04871b8bace56edf3257a962785a80ed5858a0a487fcabb94a3b5b","13180109","1713149565","2024-04-15 02:52:45","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.032","102.615251531124","0.000003672430882543","0.011776481835713","3103.00","Error(0)","execution reverted","Execute",""
"0xcc71ad1e3651d7aa65a4098868c7767c7bba38f56931f430a4af630c939ab9bb","13180121","1713149589","2024-04-15 02:53:09","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.032","102.615251531124","0.000003530511912007","0.0113213864963821","3103.00","","","Execute",""
"0xdd90b3e709089b363e579d697ed856a23dd198d9042f2679786137b1c8ecaa95","13185698","1713160743","2024-04-15 05:59:03","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.0159","50.986953104527","0.000003331205007989","0.0106822637436415","3103.00","Error(0)","execution reverted","Execute",""
"0xf30cdc602e8bd27c9e10cbdcaddefbcda5a6c6deb17de86d77a65766220721fa","13185743","1713160833","2024-04-15 06:00:33","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.054","173.163236958771","0.000004338726757638","0.013913110548745","3103.00","","","Execute",""
"0xb76da5dd16b2ffb24aa86be8df02cdab3a21316cebeb54c8db115bc6338cb2bd","13187998","1713165343","2024-04-15 07:15:43","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.0619","198.496377180517","0.000015355594458578","0.0492411933680284","3103.00","","","Execute",""
"0xc4d3fe94dff4efb5646dd155abeca73fc89033055ae35d3472647d0245fe76d6","13199106","1713187559","2024-04-15 13:25:59","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.186","596.451149524655","0.000021107151665221","0.067684864913507","3103.00","Error(0)","execution reverted","Execute",""
"0x602ce8eedbadf1135eb9deedc2deb47d242d4fad19b33926bf250467a0d2aeb4","13199128","1713187603","2024-04-15 13:26:43","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.186","596.451149524655","0.000019597841571498","0.0628449200726993","3103.00","Error(0)","execution reverted","Execute",""
"0x0ef9396f8c08a225f5a94db3964eceae21d708babbce136ffae1102aef4f78ec","13199149","1713187645","2024-04-15 13:27:25","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.186","596.451149524655","0.000020839348197438","0.0668260924070239","3103.00","Error(0)","execution reverted","Execute",""
"0x02fcf08aa2fb4febfe348787b16091a03f8682f5879f8a2f431e0cf54caf26ec","13199167","1713187681","2024-04-15 13:28:01","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.186","596.451149524655","0.000019809121395629","0.0635224367069697","3103.00","","","Execute",""
"0x67df2ad0458611c67e868c75cc979a2d093d3b353651fcea924370540d222088","13208754","1713206855","2024-04-15 18:47:35","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.017","54.5143523759094","0.000036071937146589","0.115672840734753","3103.00","","","Execute",""
"0x6c457a8d78588a9bcd0f52704e0c08a1f6db8062e3b4fff1caf1c3b7524dd33a","13247871","1713285089","2024-04-16 16:31:29","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.017","54.5143523759094","0.000030137074578134","0.0966413590077328","3085.42","","","Execute",""
"0xfcfb82e12d756452bb0dbb3e46d10a635f1b11a256ac514e6396fee56d55b7ff","13255015","1713299377","2024-04-16 20:29:37","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.000010081407036547","0.0323283162138409","3085.42","","","Execute",""
"0x65699d5b33c62bbc38d96e769d0793e9bcce2783ebd1441a087d23cb8478651a","13258395","1713306137","2024-04-16 22:22:17","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.0082","26.2951582048504","0.000008042852717152","0.0257912298311979","3085.42","","","Execute",""
"0xbb404b5b66629be4da21fbb964d0f105f5feb284acb3ad81e34f1c618db58343","13259052","1713307451","2024-04-16 22:44:11","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.0081","25.9744855438156","0.000006256324872486","0.0200623234515805","3085.42","Error(0)","execution reverted","Execute",""
"0x825828062251192b5504a8957386dce0479a429bd9820e611ab4dce0b68b0a20","13259230","1713307807","2024-04-16 22:50:07","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.0082","26.2951582048504","0.000005900720171409","0.0189219963938722","3085.42","","","Execute",""
"0x71f710b199a90aca122c463bd54127b5e555571fdf9a26e0d99fd3238b02b728","13259727","1713308801","2024-04-16 23:06:41","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.0081","25.9744855438156","0.000008216460178383","0.0263479414968822","3085.42","Error(0)","execution reverted","Execute",""
"0x4967361d374ab3963646fe7957639ab4a86da71163dfa8404e5e45d9e3e3ec61","13259837","1713309021","2024-04-16 23:10:21","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.0081","25.9744855438156","0.000007599606818195","0.024369861412085","3085.42","","","Execute",""
"0x55da39dcc96118935ff70be828023fe208900448514e6f0e12e0d06ec557f3b5","13260039","1713309425","2024-04-16 23:17:05","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.0167","53.5523343928051","0.000006924647948548","0.0222054528438979","3085.42","","","Execute",""
"0x651863dee0f4a44ac379ab27a39ebe8f134023def1069731d4790a336103b6ff","13260211","1713309769","2024-04-16 23:22:49","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.0163","52.269643748666","0.000006579288768699","0.0210979803717482","3085.42","","","Execute",""
"0x1349f43253fce460d0e9b903a3927c89f3214755efa4b54fc3c01a772e135416","13260409","1713310165","2024-04-16 23:29:25","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.0162","51.9489710876313","0.000008679925941129","0.0278341494912649","3085.42","Error(0)","execution reverted","Execute",""
"0x4635492927d2d6a58c24cb8a2819fc3ba26461a9a6b1ebdae426a3da941700a7","13260475","1713310297","2024-04-16 23:31:37","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0.033","105.821978141471","0.000005827268626783","0.0186864573711488","3085.42","","","Execute",""
"0x55d67b7aac89d5920f65d56dbbb436ce61c8fdc1630f0c7201201fb4d8b1e7d7","13260609","1713310565","2024-04-16 23:36:05","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.000005062765136584","0.0162349036854241","3085.42","","","Execute",""
"0x80d743b6b3451bf09a32143521cd65dd0c43580445511252171526361c578ff8","13260677","1713310701","2024-04-16 23:38:21","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.000007349186929748","0.0235668332920418","3085.42","","","Execute",""
"0x3e53a83b92bdf4b4ad11090100fc93c8ba324eb54d49e5c8ab159daadde1a5f3","13260793","1713310933","2024-04-16 23:42:13","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.000004583033558069","0.014696535666776","3085.42","","","Execute",""
"0x329e27287ca9d9802113fcc01b7bfaaaf4c01753f38114803256a3effeff3426","13260852","1713311051","2024-04-16 23:44:11","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.000004305342603256","0.0138060566925243","3085.42","Error(0)","execution reverted","Execute",""
"0x042934735e36ef3c799443e8a28323aeef80b0dc05e0f65e882d9ff0c3723476","13260931","1713311209","2024-04-16 23:46:49","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.000004232397175483","0.0135721406481814","3085.42","Error(0)","execution reverted","Execute",""
"0xe92cb0c98e61e221e6f16db7745abfabb1b4960bf55adb4cb5a54b8d20294196","13260963","1713311273","2024-04-16 23:47:53","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.000004212604568545","0.0135086711688252","3085.42","","","Execute",""
"0x75fa724e989d4196b5f835943bbaea1983f14272cfed12889e191ce5083f6c56","13261026","1713311399","2024-04-16 23:49:59","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.000006104630404969","0.0195758807659512","3085.42","","","Execute",""
"0x6fd1dc0f7f9f50298ba1bbfce958ff172342fce77a8913168b5bce8bc0d7bdeb","13261139","1713311625","2024-04-16 23:53:45","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.000003851571366989","0.0123509363941765","3085.42","","","Execute",""
"0xadcf98365e55a15ad26d6f1e49de91353070fc207259fe3ace842d1938f282a9","13261467","1713312281","2024-04-17 00:04:41","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.000003790097041738","0.012153805039541","2985.12","Error(0)","execution reverted","Execute",""
"0x3859c6f2c45a40142b614088a57e37898226c99a2ce95f648c95939ec1435d8e","13261501","1713312349","2024-04-17 00:05:49","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.000004124753590692","0.0132269571003989","2985.12","Error(0)","execution reverted","Execute",""
"0xf6c01e06f298098eb71d8431977e349a94f23eda49d279005d0ec1edb62c3abf","13261803","1713312953","2024-04-17 00:15:53","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.000005167883029574","0.0165719880300988","2985.12","","","Execute",""
"0xf3b6a46f42e205d8a8f20124f67c5b05a5ae2a8c9384f4c2ce39c9bd430c465f","13262295","1713313937","2024-04-17 00:32:17","0x14270e982a655abf7927ab4ffc11142ddecda25d","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.000003366431000693","0.0107952238718214","2985.12","","","Execute",""
